RaceYear,RaceName,Driver,starting_compound,starting_lap_position,LapNumber
2025,Abu Dhabi Grand Prix,COL,MEDIUM,20.0,1
2025,Abu Dhabi Grand Prix,GAS,MEDIUM,19.0,1
2025,Abu Dhabi Grand Prix,HAD,MEDIUM,8.0,1
2025,Abu Dhabi Grand Prix,HAM,SOFT,14.0,1
2025,Abu Dhabi Grand Prix,HUL,SOFT,18.0,1
2025,Abu Dhabi Grand Prix,LAW,MEDIUM,11.0,1
2025,Abu Dhabi Grand Prix,LEC,MEDIUM,4.0,1
2025,Abu Dhabi Grand Prix,NOR,MEDIUM,3.0,1
2025,Abu Dhabi Grand Prix,OCO,MEDIUM,9.0,1
2025,Abu Dhabi Grand Prix,PIA,HARD,2.0,1
2025,Abu Dhabi Grand Prix,RUS,MEDIUM,6.0,1
2025,Abu Dhabi Grand Prix,SAI,MEDIUM,13.0,1
2025,Abu Dhabi Grand Prix,STR,HARD,16.0,1
2025,Abu Dhabi Grand Prix,TSU,HARD,10.0,1
2025,Abu Dhabi Grand Prix,VER,MEDIUM,1.0,1
2025,Australian Grand Prix,ALB,INTERMEDIATE,7.0,1
2025,Australian Grand Prix,ALO,INTERMEDIATE,10.0,1
2025,Australian Grand Prix,ANT,INTERMEDIATE,13.0,1
2025,Australian Grand Prix,BEA,INTERMEDIATE,17.0,1
2025,Australian Grand Prix,BOR,INTERMEDIATE,14.0,1
2025,Australian Grand Prix,DOO,INTERMEDIATE,,1
2025,Australian Grand Prix,GAS,INTERMEDIATE,9.0,1
2025,Australian Grand Prix,HAD,INTERMEDIATE,,1
2025,Australian Grand Prix,HAM,INTERMEDIATE,8.0,1
2025,Australian Grand Prix,HUL,INTERMEDIATE,12.0,1
2025,Australian Grand Prix,LAW,INTERMEDIATE,16.0,1
2025,Australian Grand Prix,LEC,INTERMEDIATE,5.0,1
2025,Australian Grand Prix,NOR,INTERMEDIATE,1.0,1
2025,Australian Grand Prix,OCO,INTERMEDIATE,15.0,1
2025,Australian Grand Prix,PIA,INTERMEDIATE,3.0,1
2025,Australian Grand Prix,RUS,INTERMEDIATE,4.0,1
2025,Australian Grand Prix,SAI,INTERMEDIATE,,1
2025,Australian Grand Prix,STR,INTERMEDIATE,11.0,1
2025,Australian Grand Prix,TSU,INTERMEDIATE,6.0,1
2025,Australian Grand Prix,VER,INTERMEDIATE,2.0,1
2025,Austrian Grand Prix,ALB,MEDIUM,7.0,1
2025,Austrian Grand Prix,ALO,MEDIUM,10.0,1
2025,Austrian Grand Prix,ANT,MEDIUM,,1
2025,Austrian Grand Prix,BEA,SOFT,12.0,1
2025,Austrian Grand Prix,BOR,MEDIUM,8.0,1
2025,Austrian Grand Prix,COL,SOFT,11.0,1
2025,Austrian Grand Prix,GAS,SOFT,6.0,1
2025,Austrian Grand Prix,HAD,SOFT,16.0,1
2025,Austrian Grand Prix,HAM,MEDIUM,4.0,1
2025,Austrian Grand Prix,HUL,SOFT,17.0,1
2025,Austrian Grand Prix,LAW,MEDIUM,9.0,1
2025,Austrian Grand Prix,LEC,MEDIUM,3.0,1
2025,Austrian Grand Prix,NOR,MEDIUM,1.0,1
2025,Austrian Grand Prix,OCO,MEDIUM,14.0,1
2025,Austrian Grand Prix,PIA,MEDIUM,2.0,1
2025,Austrian Grand Prix,RUS,MEDIUM,5.0,1
2025,Austrian Grand Prix,STR,MEDIUM,13.0,1
2025,Austrian Grand Prix,TSU,MEDIUM,15.0,1
2025,Austrian Grand Prix,VER,MEDIUM,,1
2025,Azerbaijan Grand Prix,ALB,MEDIUM,19.0,1
2025,Azerbaijan Grand Prix,ALO,MEDIUM,11.0,1
2025,Azerbaijan Grand Prix,ANT,MEDIUM,4.0,1
2025,Azerbaijan Grand Prix,BEA,HARD,15.0,1
2025,Azerbaijan Grand Prix,BOR,HARD,12.0,1
2025,Azerbaijan Grand Prix,COL,MEDIUM,14.0,1
2025,Azerbaijan Grand Prix,GAS,HARD,16.0,1
2025,Azerbaijan Grand Prix,HAD,MEDIUM,7.0,1
2025,Azerbaijan Grand Prix,HAM,HARD,10.0,1
2025,Azerbaijan Grand Prix,HUL,HARD,17.0,1
2025,Azerbaijan Grand Prix,LAW,MEDIUM,3.0,1
2025,Azerbaijan Grand Prix,LEC,MEDIUM,9.0,1
2025,Azerbaijan Grand Prix,NOR,MEDIUM,8.0,1
2025,Azerbaijan Grand Prix,OCO,HARD,18.0,1
2025,Azerbaijan Grand Prix,PIA,MEDIUM,,1
2025,Azerbaijan Grand Prix,RUS,HARD,5.0,1
2025,Azerbaijan Grand Prix,SAI,MEDIUM,2.0,1
2025,Azerbaijan Grand Prix,STR,MEDIUM,13.0,1
2025,Azerbaijan Grand Prix,TSU,HARD,6.0,1
2025,Azerbaijan Grand Prix,VER,HARD,1.0,1
2025,Bahrain Grand Prix,ALB,SOFT,14.0,1
2025,Bahrain Grand Prix,ALO,MEDIUM,12.0,1
2025,Bahrain Grand Prix,ANT,SOFT,7.0,1
2025,Bahrain Grand Prix,BEA,SOFT,15.0,1
2025,Bahrain Grand Prix,BOR,MEDIUM,19.0,1
2025,Bahrain Grand Prix,DOO,SOFT,11.0,1
2025,Bahrain Grand Prix,GAS,SOFT,5.0,1
2025,Bahrain Grand Prix,HAD,SOFT,16.0,1
2025,Bahrain Grand Prix,HAM,MEDIUM,9.0,1
2025,Bahrain Grand Prix,HUL,SOFT,20.0,1
2025,Bahrain Grand Prix,LAW,MEDIUM,17.0,1
2025,Bahrain Grand Prix,LEC,MEDIUM,4.0,1
2025,Bahrain Grand Prix,NOR,SOFT,3.0,1
2025,Bahrain Grand Prix,OCO,SOFT,13.0,1
2025,Bahrain Grand Prix,PIA,SOFT,1.0,1
2025,Bahrain Grand Prix,RUS,SOFT,2.0,1
2025,Bahrain Grand Prix,SAI,SOFT,6.0,1
2025,Bahrain Grand Prix,STR,SOFT,18.0,1
2025,Bahrain Grand Prix,TSU,SOFT,10.0,1
2025,Bahrain Grand Prix,VER,SOFT,8.0,1
2025,Belgian Grand Prix,ALB,INTERMEDIATE,5.0,1
2025,Belgian Grand Prix,ALO,INTERMEDIATE,20.0,1
2025,Belgian Grand Prix,ANT,INTERMEDIATE,19.0,1
2025,Belgian Grand Prix,BEA,INTERMEDIATE,12.0,1
2025,Belgian Grand Prix,BOR,INTERMEDIATE,10.0,1
2025,Belgian Grand Prix,COL,INTERMEDIATE,15.0,1
2025,Belgian Grand Prix,GAS,INTERMEDIATE,13.0,1
2025,Belgian Grand Prix,HAD,INTERMEDIATE,8.0,1
2025,Belgian Grand Prix,HAM,INTERMEDIATE,18.0,1
2025,Belgian Grand Prix,HUL,INTERMEDIATE,14.0,1
2025,Belgian Grand Prix,LAW,INTERMEDIATE,9.0,1
2025,Belgian Grand Prix,LEC,INTERMEDIATE,3.0,1
2025,Belgian Grand Prix,NOR,INTERMEDIATE,1.0,1
2025,Belgian Grand Prix,OCO,INTERMEDIATE,11.0,1
2025,Belgian Grand Prix,PIA,INTERMEDIATE,2.0,1
2025,Belgian Grand Prix,RUS,INTERMEDIATE,6.0,1
2025,Belgian Grand Prix,SAI,INTERMEDIATE,17.0,1
2025,Belgian Grand Prix,STR,INTERMEDIATE,16.0,1
2025,Belgian Grand Prix,TSU,INTERMEDIATE,7.0,1
2025,Belgian Grand Prix,VER,INTERMEDIATE,4.0,1
2025,British Grand Prix,ALB,INTERMEDIATE,9.0,1
2025,British Grand Prix,ALO,INTERMEDIATE,6.0,1
2025,British Grand Prix,ANT,INTERMEDIATE,8.0,1
2025,British Grand Prix,BEA,HARD,18.0,1
2025,British Grand Prix,BOR,MEDIUM,17.0,1
2025,British Grand Prix,GAS,INTERMEDIATE,5.0,1
2025,British Grand Prix,HAD,MEDIUM,16.0,1
2025,British Grand Prix,HAM,INTERMEDIATE,4.0,1
2025,British Grand Prix,HUL,INTERMEDIATE,11.0,1
2025,British Grand Prix,LAW,INTERMEDIATE,,1
2025,British Grand Prix,LEC,MEDIUM,15.0,1
2025,British Grand Prix,NOR,INTERMEDIATE,3.0,1
2025,British Grand Prix,OCO,INTERMEDIATE,13.0,1
2025,British Grand Prix,PIA,INTERMEDIATE,2.0,1
2025,British Grand Prix,RUS,HARD,14.0,1
2025,British Grand Prix,SAI,INTERMEDIATE,7.0,1
2025,British Grand Prix,STR,INTERMEDIATE,12.0,1
2025,British Grand Prix,TSU,INTERMEDIATE,10.0,1
2025,British Grand Prix,VER,INTERMEDIATE,1.0,1
2025,Canadian Grand Prix,ALB,MEDIUM,12.0,1
2025,Canadian Grand Prix,ALO,MEDIUM,6.0,1
2025,Canadian Grand Prix,ANT,MEDIUM,3.0,1
2025,Canadian Grand Prix,BEA,MEDIUM,13.0,1
2025,Canadian Grand Prix,BOR,HARD,15.0,1
2025,Canadian Grand Prix,COL,MEDIUM,10.0,1
2025,Canadian Grand Prix,GAS,HARD,20.0,1
2025,Canadian Grand Prix,HAD,MEDIUM,11.0,1
2025,Canadian Grand Prix,HAM,MEDIUM,5.0,1
2025,Canadian Grand Prix,HUL,MEDIUM,9.0,1
2025,Canadian Grand Prix,LAW,HARD,19.0,1
2025,Canadian Grand Prix,LEC,HARD,8.0,1
2025,Canadian Grand Prix,NOR,HARD,7.0,1
2025,Canadian Grand Prix,OCO,HARD,14.0,1
2025,Canadian Grand Prix,PIA,MEDIUM,4.0,1
2025,Canadian Grand Prix,RUS,MEDIUM,1.0,1
2025,Canadian Grand Prix,SAI,HARD,16.0,1
2025,Canadian Grand Prix,STR,HARD,18.0,1
2025,Canadian Grand Prix,TSU,HARD,17.0,1
2025,Canadian Grand Prix,VER,MEDIUM,2.0,1
2025,Chinese Grand Prix,ALB,MEDIUM,11.0,1
2025,Chinese Grand Prix,ALO,MEDIUM,12.0,1
2025,Chinese Grand Prix,ANT,MEDIUM,7.0,1
2025,Chinese Grand Prix,BEA,HARD,16.0,1
2025,Chinese Grand Prix,BOR,MEDIUM,20.0,1
2025,Chinese Grand Prix,DOO,MEDIUM,17.0,1
2025,Chinese Grand Prix,GAS,MEDIUM,13.0,1
2025,Chinese Grand Prix,HAD,MEDIUM,9.0,1
2025,Chinese Grand Prix,HAM,MEDIUM,4.0,1
2025,Chinese Grand Prix,HUL,MEDIUM,19.0,1
2025,Chinese Grand Prix,LAW,HARD,18.0,1
2025,Chinese Grand Prix,LEC,MEDIUM,5.0,1
2025,Chinese Grand Prix,NOR,MEDIUM,2.0,1
2025,Chinese Grand Prix,OCO,MEDIUM,10.0,1
2025,Chinese Grand Prix,PIA,MEDIUM,1.0,1
2025,Chinese Grand Prix,RUS,MEDIUM,3.0,1
2025,Chinese Grand Prix,SAI,MEDIUM,15.0,1
2025,Chinese Grand Prix,STR,HARD,14.0,1
2025,Chinese Grand Prix,TSU,MEDIUM,8.0,1
2025,Chinese Grand Prix,VER,MEDIUM,6.0,1
2025,Dutch Grand Prix,ALB,MEDIUM,10.0,1
2025,Dutch Grand Prix,ALO,MEDIUM,13.0,1
2025,Dutch Grand Prix,ANT,MEDIUM,12.0,1
2025,Dutch Grand Prix,BEA,HARD,20.0,1
2025,Dutch Grand Prix,BOR,MEDIUM,18.0,1
2025,Dutch Grand Prix,COL,SOFT,15.0,1
2025,Dutch Grand Prix,GAS,MEDIUM,14.0,1
2025,Dutch Grand Prix,HAD,MEDIUM,4.0,1
2025,Dutch Grand Prix,HAM,MEDIUM,7.0,1
2025,Dutch Grand Prix,HUL,SOFT,17.0,1
2025,Dutch Grand Prix,LAW,MEDIUM,8.0,1
2025,Dutch Grand Prix,LEC,MEDIUM,5.0,1
2025,Dutch Grand Prix,NOR,MEDIUM,3.0,1
2025,Dutch Grand Prix,OCO,HARD,16.0,1
2025,Dutch Grand Prix,PIA,MEDIUM,1.0,1
2025,Dutch Grand Prix,RUS,MEDIUM,6.0,1
2025,Dutch Grand Prix,SAI,MEDIUM,9.0,1
2025,Dutch Grand Prix,STR,MEDIUM,19.0,1
2025,Dutch Grand Prix,TSU,SOFT,11.0,1
2025,Dutch Grand Prix,VER,SOFT,2.0,1
2025,Emilia Romagna Grand Prix,ALB,MEDIUM,7.0,1
2025,Emilia Romagna Grand Prix,ALO,MEDIUM,5.0,1
2025,Emilia Romagna Grand Prix,ANT,HARD,12.0,1
2025,Emilia Romagna Grand Prix,BEA,HARD,18.0,1
2025,Emilia Romagna Grand Prix,BOR,MEDIUM,14.0,1
2025,Emilia Romagna Grand Prix,COL,MEDIUM,17.0,1
2025,Emilia Romagna Grand Prix,GAS,MEDIUM,9.0,1
2025,Emilia Romagna Grand Prix,HAD,MEDIUM,11.0,1
2025,Emilia Romagna Grand Prix,HAM,HARD,13.0,1
2025,Emilia Romagna Grand Prix,HUL,HARD,16.0,1
2025,Emilia Romagna Grand Prix,LAW,MEDIUM,15.0,1
2025,Emilia Romagna Grand Prix,LEC,MEDIUM,10.0,1
2025,Emilia Romagna Grand Prix,NOR,MEDIUM,4.0,1
2025,Emilia Romagna Grand Prix,OCO,MEDIUM,20.0,1
2025,Emilia Romagna Grand Prix,PIA,MEDIUM,2.0,1
2025,Emilia Romagna Grand Prix,RUS,MEDIUM,3.0,1
2025,Emilia Romagna Grand Prix,SAI,MEDIUM,6.0,1
2025,Emilia Romagna Grand Prix,STR,MEDIUM,8.0,1
2025,Emilia Romagna Grand Prix,TSU,HARD,19.0,1
2025,Emilia Romagna Grand Prix,VER,MEDIUM,1.0,1
2025,Hungarian Grand Prix,ALB,SOFT,16.0,1
2025,Hungarian Grand Prix,ALO,MEDIUM,4.0,1
2025,Hungarian Grand Prix,ANT,MEDIUM,13.0,1
2025,Hungarian Grand Prix,BEA,MEDIUM,10.0,1
2025,Hungarian Grand Prix,BOR,MEDIUM,6.0,1
2025,Hungarian Grand Prix,COL,MEDIUM,18.0,1
2025,Hungarian Grand Prix,GAS,HARD,19.0,1
2025,Hungarian Grand Prix,HAD,MEDIUM,11.0,1
2025,Hungarian Grand Prix,HAM,HARD,14.0,1
2025,Hungarian Grand Prix,HUL,SOFT,17.0,1
2025,Hungarian Grand Prix,LAW,MEDIUM,8.0,1
2025,Hungarian Grand Prix,LEC,MEDIUM,1.0,1
2025,Hungarian Grand Prix,NOR,MEDIUM,5.0,1
2025,Hungarian Grand Prix,OCO,MEDIUM,15.0,1
2025,Hungarian Grand Prix,PIA,MEDIUM,2.0,1
2025,Hungarian Grand Prix,RUS,MEDIUM,3.0,1
2025,Hungarian Grand Prix,SAI,SOFT,12.0,1
2025,Hungarian Grand Prix,STR,MEDIUM,7.0,1
2025,Hungarian Grand Prix,TSU,MEDIUM,20.0,1
2025,Hungarian Grand Prix,VER,MEDIUM,9.0,1
2025,Italian Grand Prix,ALB,HARD,13.0,1
2025,Italian Grand Prix,ALO,MEDIUM,6.0,1
2025,Italian Grand Prix,ANT,MEDIUM,10.0,1
2025,Italian Grand Prix,BEA,MEDIUM,11.0,1
2025,Italian Grand Prix,BOR,MEDIUM,7.0,1
2025,Italian Grand Prix,COL,MEDIUM,17.0,1
2025,Italian Grand Prix,GAS,HARD,19.0,1
2025,Italian Grand Prix,HAD,HARD,18.0,1
2025,Italian Grand Prix,HAM,MEDIUM,8.0,1
2025,Italian Grand Prix,LAW,SOFT,15.0,1
2025,Italian Grand Prix,LEC,MEDIUM,4.0,1
2025,Italian Grand Prix,NOR,MEDIUM,2.0,1
2025,Italian Grand Prix,OCO,HARD,14.0,1
2025,Italian Grand Prix,PIA,MEDIUM,3.0,1
2025,Italian Grand Prix,RUS,MEDIUM,5.0,1
2025,Italian Grand Prix,SAI,MEDIUM,12.0,1
2025,Italian Grand Prix,STR,HARD,16.0,1
2025,Italian Grand Prix,TSU,MEDIUM,9.0,1
2025,Italian Grand Prix,VER,MEDIUM,1.0,1
2025,Japanese Grand Prix,ALB,MEDIUM,9.0,1
2025,Japanese Grand Prix,ALO,MEDIUM,11.0,1
2025,Japanese Grand Prix,ANT,MEDIUM,6.0,1
2025,Japanese Grand Prix,BEA,MEDIUM,10.0,1
2025,Japanese Grand Prix,BOR,HARD,20.0,1
2025,Japanese Grand Prix,DOO,SOFT,18.0,1
2025,Japanese Grand Prix,GAS,MEDIUM,12.0,1
2025,Japanese Grand Prix,HAD,MEDIUM,7.0,1
2025,Japanese Grand Prix,HAM,HARD,8.0,1
2025,Japanese Grand Prix,HUL,MEDIUM,15.0,1
2025,Japanese Grand Prix,LAW,MEDIUM,14.0,1
2025,Japanese Grand Prix,LEC,MEDIUM,4.0,1
2025,Japanese Grand Prix,NOR,MEDIUM,2.0,1
2025,Japanese Grand Prix,OCO,HARD,17.0,1
2025,Japanese Grand Prix,PIA,MEDIUM,3.0,1
2025,Japanese Grand Prix,RUS,MEDIUM,5.0,1
2025,Japanese Grand Prix,SAI,MEDIUM,16.0,1
2025,Japanese Grand Prix,STR,SOFT,19.0,1
2025,Japanese Grand Prix,TSU,MEDIUM,13.0,1
2025,Japanese Grand Prix,VER,MEDIUM,1.0,1
2025,Las Vegas Grand Prix,ALB,HARD,15.0,1
2025,Las Vegas Grand Prix,ALO,MEDIUM,10.0,1
2025,Las Vegas Grand Prix,ANT,SOFT,14.0,1
2025,Las Vegas Grand Prix,BEA,MEDIUM,8.0,1
2025,Las Vegas Grand Prix,BOR,HARD,19.0,1
2025,Las Vegas Grand Prix,COL,HARD,16.0,1
2025,Las Vegas Grand Prix,GAS,MEDIUM,17.0,1
2025,Las Vegas Grand Prix,HAD,MEDIUM,5.0,1
2025,Las Vegas Grand Prix,HAM,HARD,13.0,1
2025,Las Vegas Grand Prix,HUL,HARD,11.0,1
2025,Las Vegas Grand Prix,LAW,MEDIUM,6.0,1
2025,Las Vegas Grand Prix,LEC,MEDIUM,9.0,1
2025,Las Vegas Grand Prix,NOR,MEDIUM,3.0,1
2025,Las Vegas Grand Prix,OCO,MEDIUM,12.0,1
2025,Las Vegas Grand Prix,PIA,MEDIUM,7.0,1
2025,Las Vegas Grand Prix,RUS,MEDIUM,2.0,1
2025,Las Vegas Grand Prix,SAI,MEDIUM,4.0,1
2025,Las Vegas Grand Prix,STR,MEDIUM,,1
2025,Las Vegas Grand Prix,TSU,MEDIUM,18.0,1
2025,Las Vegas Grand Prix,VER,MEDIUM,1.0,1
2025,Mexico City Grand Prix,ALB,HARD,18.0,1
2025,Mexico City Grand Prix,ALO,SOFT,16.0,1
2025,Mexico City Grand Prix,ANT,SOFT,7.0,1
2025,Mexico City Grand Prix,BEA,SOFT,6.0,1
2025,Mexico City Grand Prix,BOR,MEDIUM,13.0,1
2025,Mexico City Grand Prix,COL,HARD,20.0,1
2025,Mexico City Grand Prix,GAS,MEDIUM,15.0,1
2025,Mexico City Grand Prix,HAD,MEDIUM,11.0,1
2025,Mexico City Grand Prix,HAM,SOFT,3.0,1
2025,Mexico City Grand Prix,HUL,SOFT,17.0,1
2025,Mexico City Grand Prix,LAW,SOFT,14.0,1
2025,Mexico City Grand Prix,LEC,SOFT,2.0,1
2025,Mexico City Grand Prix,NOR,SOFT,1.0,1
2025,Mexico City Grand Prix,OCO,SOFT,10.0,1
2025,Mexico City Grand Prix,PIA,SOFT,9.0,1
2025,Mexico City Grand Prix,RUS,SOFT,5.0,1
2025,Mexico City Grand Prix,SAI,MEDIUM,12.0,1
2025,Mexico City Grand Prix,STR,SOFT,19.0,1
2025,Mexico City Grand Prix,TSU,MEDIUM,8.0,1
2025,Mexico City Grand Prix,VER,MEDIUM,4.0,1
2025,Miami Grand Prix,ALB,UNKNOWN,5.0,1
2025,Miami Grand Prix,ALO,UNKNOWN,17.0,1
2025,Miami Grand Prix,ANT,UNKNOWN,2.0,1
2025,Miami Grand Prix,BEA,UNKNOWN,16.0,1
2025,Miami Grand Prix,BOR,MEDIUM,13.0,1
2025,Miami Grand Prix,DOO,MEDIUM,,1
2025,Miami Grand Prix,GAS,UNKNOWN,18.0,1
2025,Miami Grand Prix,HAD,MEDIUM,11.0,1
2025,Miami Grand Prix,HAM,UNKNOWN,12.0,1
2025,Miami Grand Prix,HUL,UNKNOWN,14.0,1
2025,Miami Grand Prix,LAW,UNKNOWN,19.0,1
2025,Miami Grand Prix,LEC,UNKNOWN,8.0,1
2025,Miami Grand Prix,NOR,UNKNOWN,6.0,1
2025,Miami Grand Prix,OCO,MEDIUM,10.0,1
2025,Miami Grand Prix,PIA,UNKNOWN,3.0,1
2025,Miami Grand Prix,RUS,UNKNOWN,4.0,1
2025,Miami Grand Prix,SAI,UNKNOWN,7.0,1
2025,Miami Grand Prix,STR,MEDIUM,15.0,1
2025,Miami Grand Prix,TSU,UNKNOWN,9.0,1
2025,Miami Grand Prix,VER,UNKNOWN,1.0,1
2025,Monaco Grand Prix,ALB,MEDIUM,10.0,1
2025,Monaco Grand Prix,ALO,HARD,6.0,1
2025,Monaco Grand Prix,ANT,HARD,14.0,1
2025,Monaco Grand Prix,BEA,MEDIUM,19.0,1
2025,Monaco Grand Prix,BOR,MEDIUM,20.0,1
2025,Monaco Grand Prix,COL,HARD,15.0,1
2025,Monaco Grand Prix,GAS,MEDIUM,18.0,1
2025,Monaco Grand Prix,HAD,MEDIUM,5.0,1
2025,Monaco Grand Prix,HAM,HARD,7.0,1
2025,Monaco Grand Prix,HUL,MEDIUM,12.0,1
2025,Monaco Grand Prix,LAW,MEDIUM,9.0,1
2025,Monaco Grand Prix,LEC,MEDIUM,2.0,1
2025,Monaco Grand Prix,NOR,MEDIUM,1.0,1
2025,Monaco Grand Prix,OCO,MEDIUM,8.0,1
2025,Monaco Grand Prix,PIA,MEDIUM,3.0,1
2025,Monaco Grand Prix,RUS,HARD,13.0,1
2025,Monaco Grand Prix,SAI,HARD,11.0,1
2025,Monaco Grand Prix,STR,HARD,16.0,1
2025,Monaco Grand Prix,TSU,SOFT,17.0,1
2025,Monaco Grand Prix,VER,HARD,4.0,1
2025,Qatar Grand Prix,ALB,HARD,17.0,1
2025,Qatar Grand Prix,ALO,MEDIUM,6.0,1
2025,Qatar Grand Prix,ANT,MEDIUM,4.0,1
2025,Qatar Grand Prix,BEA,MEDIUM,12.0,1
2025,Qatar Grand Prix,BOR,MEDIUM,18.0,1
2025,Qatar Grand Prix,COL,HARD,20.0,1
2025,Qatar Grand Prix,GAS,MEDIUM,9.0,1
2025,Qatar Grand Prix,HAD,MEDIUM,8.0,1
2025,Qatar Grand Prix,HAM,SOFT,14.0,1
2025,Qatar Grand Prix,HUL,SOFT,11.0,1
2025,Qatar Grand Prix,LAW,MEDIUM,13.0,1
2025,Qatar Grand Prix,LEC,MEDIUM,10.0,1
2025,Qatar Grand Prix,NOR,MEDIUM,3.0,1
2025,Qatar Grand Prix,OCO,MEDIUM,15.0,1
2025,Qatar Grand Prix,PIA,MEDIUM,1.0,1
2025,Qatar Grand Prix,RUS,MEDIUM,7.0,1
2025,Qatar Grand Prix,SAI,MEDIUM,5.0,1
2025,Qatar Grand Prix,STR,MEDIUM,19.0,1
2025,Qatar Grand Prix,TSU,MEDIUM,16.0,1
2025,Qatar Grand Prix,VER,MEDIUM,2.0,1
2025,Saudi Arabian Grand Prix,ALB,MEDIUM,9.0,1
2025,Saudi Arabian Grand Prix,ALO,MEDIUM,10.0,1
2025,Saudi Arabian Grand Prix,ANT,MEDIUM,5.0,1
2025,Saudi Arabian Grand Prix,BEA,MEDIUM,13.0,1
2025,Saudi Arabian Grand Prix,BOR,MEDIUM,18.0,1
2025,Saudi Arabian Grand Prix,DOO,MEDIUM,16.0,1
2025,Saudi Arabian Grand Prix,GAS,MEDIUM,,1
2025,Saudi Arabian Grand Prix,HAD,HARD,11.0,1
2025,Saudi Arabian Grand Prix,HAM,MEDIUM,6.0,1
2025,Saudi Arabian Grand Prix,HUL,HARD,15.0,1
2025,Saudi Arabian Grand Prix,LAW,MEDIUM,12.0,1
2025,Saudi Arabian Grand Prix,LEC,MEDIUM,4.0,1
2025,Saudi Arabian Grand Prix,NOR,HARD,8.0,1
2025,Saudi Arabian Grand Prix,OCO,MEDIUM,17.0,1
2025,Saudi Arabian Grand Prix,PIA,MEDIUM,2.0,1
2025,Saudi Arabian Grand Prix,RUS,MEDIUM,3.0,1
2025,Saudi Arabian Grand Prix,SAI,MEDIUM,7.0,1
2025,Saudi Arabian Grand Prix,STR,HARD,14.0,1
2025,Saudi Arabian Grand Prix,TSU,MEDIUM,19.0,1
2025,Saudi Arabian Grand Prix,VER,MEDIUM,1.0,1
2025,São Paulo Grand Prix,ALB,MEDIUM,11.0,1
2025,São Paulo Grand Prix,ALO,HARD,10.0,1
2025,São Paulo Grand Prix,ANT,SOFT,2.0,1
2025,São Paulo Grand Prix,BEA,SOFT,9.0,1
2025,São Paulo Grand Prix,BOR,SOFT,,1
2025,São Paulo Grand Prix,COL,MEDIUM,16.0,1
2025,São Paulo Grand Prix,GAS,SOFT,8.0,1
2025,São Paulo Grand Prix,HAD,SOFT,5.0,1
2025,São Paulo Grand Prix,HAM,SOFT,17.0,1
2025,São Paulo Grand Prix,HUL,MEDIUM,12.0,1
2025,São Paulo Grand Prix,LAW,SOFT,6.0,1
2025,São Paulo Grand Prix,LEC,MEDIUM,3.0,1
2025,São Paulo Grand Prix,NOR,MEDIUM,1.0,1
2025,São Paulo Grand Prix,OCO,HARD,19.0,1
2025,São Paulo Grand Prix,PIA,MEDIUM,4.0,1
2025,São Paulo Grand Prix,RUS,MEDIUM,7.0,1
2025,São Paulo Grand Prix,SAI,SOFT,13.0,1
2025,São Paulo Grand Prix,STR,HARD,15.0,1
2025,São Paulo Grand Prix,TSU,HARD,14.0,1
2025,São Paulo Grand Prix,VER,HARD,18.0,1
2025,Singapore Grand Prix,ALB,MEDIUM,20.0,1
2025,Singapore Grand Prix,ALO,SOFT,9.0,1
2025,Singapore Grand Prix,ANT,MEDIUM,6.0,1
2025,Singapore Grand Prix,BEA,MEDIUM,10.0,1
2025,Singapore Grand Prix,BOR,MEDIUM,15.0,1
2025,Singapore Grand Prix,COL,SOFT,13.0,1
2025,Singapore Grand Prix,GAS,MEDIUM,19.0,1
2025,Singapore Grand Prix,HAD,SOFT,8.0,1
2025,Singapore Grand Prix,HAM,MEDIUM,7.0,1
2025,Singapore Grand Prix,HUL,MEDIUM,11.0,1
2025,Singapore Grand Prix,LAW,MEDIUM,12.0,1
2025,Singapore Grand Prix,LEC,MEDIUM,5.0,1
2025,Singapore Grand Prix,NOR,MEDIUM,3.0,1
2025,Singapore Grand Prix,OCO,MEDIUM,17.0,1
2025,Singapore Grand Prix,PIA,MEDIUM,4.0,1
2025,Singapore Grand Prix,RUS,MEDIUM,1.0,1
2025,Singapore Grand Prix,SAI,MEDIUM,18.0,1
2025,Singapore Grand Prix,STR,SOFT,14.0,1
2025,Singapore Grand Prix,TSU,SOFT,16.0,1
2025,Singapore Grand Prix,VER,SOFT,2.0,1
2025,Spanish Grand Prix,ALB,SOFT,14.0,1
2025,Spanish Grand Prix,ALO,SOFT,10.0,1
2025,Spanish Grand Prix,ANT,SOFT,7.0,1
2025,Spanish Grand Prix,BEA,SOFT,15.0,1
2025,Spanish Grand Prix,BOR,SOFT,12.0,1
2025,Spanish Grand Prix,COL,SOFT,18.0,1
2025,Spanish Grand Prix,GAS,SOFT,8.0,1
2025,Spanish Grand Prix,HAD,SOFT,9.0,1
2025,Spanish Grand Prix,HAM,SOFT,4.0,1
2025,Spanish Grand Prix,HUL,SOFT,11.0,1
2025,Spanish Grand Prix,LAW,SOFT,13.0,1
2025,Spanish Grand Prix,LEC,SOFT,5.0,1
2025,Spanish Grand Prix,NOR,SOFT,3.0,1
2025,Spanish Grand Prix,OCO,SOFT,16.0,1
2025,Spanish Grand Prix,PIA,SOFT,1.0,1
2025,Spanish Grand Prix,RUS,SOFT,6.0,1
2025,Spanish Grand Prix,SAI,SOFT,17.0,1
2025,Spanish Grand Prix,TSU,MEDIUM,19.0,1
