RaceYear,RaceName,Driver,strategy_sequence,n_stints,starting_compound,final_compound,first_stint_laps,total_laps_in_stints
2022,Japanese Grand Prix,RUS,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,2,28
2022,Japanese Grand Prix,SAI,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2022,Japanese Grand Prix,STR,INTERMEDIATE -> WET -> INTERMEDIATE -> INTERMEDIATE,4,INTERMEDIATE,INTERMEDIATE,2,28
2022,Japanese Grand Prix,TSU,INTERMEDIATE -> WET -> INTERMEDIATE -> INTERMEDIATE,4,INTERMEDIATE,INTERMEDIATE,2,28
2022,Japanese Grand Prix,VER,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,2,29
2022,Japanese Grand Prix,VET,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,2,28
2022,Japanese Grand Prix,ZHO,INTERMEDIATE -> WET -> INTERMEDIATE -> INTERMEDIATE,4,INTERMEDIATE,INTERMEDIATE,2,28
2022,Mexico City Grand Prix,ALB,MEDIUM -> SOFT,2,MEDIUM,SOFT,38,70
2022,Mexico City Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,40,64
2022,Mexico City Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,39,70
2022,Mexico City Grand Prix,GAS,MEDIUM -> SOFT,2,MEDIUM,SOFT,40,70
2022,Mexico City Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,29,71
2022,Mexico City Grand Prix,LAT,SOFT -> HARD -> SOFT,3,SOFT,SOFT,23,69
2022,Mexico City Grand Prix,LEC,SOFT -> MEDIUM,2,SOFT,MEDIUM,28,71
2022,Mexico City Grand Prix,MAG,MEDIUM -> SOFT,2,MEDIUM,SOFT,38,70
2022,Mexico City Grand Prix,MSC,SOFT -> MEDIUM,2,SOFT,MEDIUM,24,70
2022,Mexico City Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,31,70
2022,Mexico City Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,33,70
2022,Mexico City Grand Prix,PER,SOFT -> MEDIUM,2,SOFT,MEDIUM,23,71
2022,Mexico City Grand Prix,RIC,MEDIUM -> SOFT,2,MEDIUM,SOFT,44,70
2022,Mexico City Grand Prix,RUS,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,34,71
2022,Mexico City Grand Prix,SAI,SOFT -> MEDIUM,2,SOFT,MEDIUM,29,71
2022,Mexico City Grand Prix,STR,MEDIUM -> SOFT -> SOFT,3,MEDIUM,SOFT,17,70
2022,Mexico City Grand Prix,TSU,SOFT -> MEDIUM,2,SOFT,MEDIUM,29,50
2022,Mexico City Grand Prix,VER,SOFT -> MEDIUM,2,SOFT,MEDIUM,25,71
2022,Mexico City Grand Prix,VET,SOFT -> MEDIUM,2,SOFT,MEDIUM,38,70
2022,Mexico City Grand Prix,ZHO,MEDIUM -> SOFT,2,MEDIUM,SOFT,45,70
2022,Miami Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,16,57
2022,Miami Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,15,57
2022,Miami Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,26,57
2022,Miami Grand Prix,GAS,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,16,45
2022,Miami Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,22,57
2022,Miami Grand Prix,LAT,HARD -> MEDIUM,2,HARD,MEDIUM,34,57
2022,Miami Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,24,57
2022,Miami Grand Prix,MAG,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,12,57
2022,Miami Grand Prix,MSC,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,14,57
2022,Miami Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,18,40
2022,Miami Grand Prix,OCO,HARD -> SOFT,2,HARD,SOFT,41,57
2022,Miami Grand Prix,PER,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,27,57
2022,Miami Grand Prix,RIC,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,30,57
2022,Miami Grand Prix,RUS,HARD -> MEDIUM,2,HARD,MEDIUM,40,57
2022,Miami Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,27,57
2022,Miami Grand Prix,STR,HARD -> MEDIUM,2,HARD,MEDIUM,40,57
2022,Miami Grand Prix,TSU,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,11,57
2022,Miami Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,26,57
2022,Miami Grand Prix,VET,HARD -> MEDIUM,2,HARD,MEDIUM,41,54
2022,Miami Grand Prix,ZHO,MEDIUM,1,MEDIUM,MEDIUM,6,6
2022,Monaco Grand Prix,ALB,WET -> HARD -> MEDIUM -> MEDIUM,4,WET,MEDIUM,18,49
2022,Monaco Grand Prix,ALO,WET -> HARD -> MEDIUM,3,WET,MEDIUM,21,64
2022,Monaco Grand Prix,BOT,WET -> HARD -> HARD,3,WET,HARD,20,64
2022,Monaco Grand Prix,GAS,INTERMEDIATE -> INTERMEDIATE -> HARD -> HARD,4,INTERMEDIATE,HARD,2,64
2022,Monaco Grand Prix,HAM,WET -> INTERMEDIATE -> HARD -> MEDIUM,4,WET,MEDIUM,15,64
2022,Monaco Grand Prix,LAT,WET -> INTERMEDIATE -> HARD -> MEDIUM,4,WET,MEDIUM,1,63
2022,Monaco Grand Prix,LEC,WET -> INTERMEDIATE -> HARD -> HARD,4,WET,HARD,18,64
2022,Monaco Grand Prix,MAG,WET,1,WET,WET,20,20
2022,Monaco Grand Prix,MSC,WET -> INTERMEDIATE -> HARD,3,WET,HARD,4,25
2022,Monaco Grand Prix,NOR,WET -> INTERMEDIATE -> HARD -> HARD -> MEDIUM,5,WET,MEDIUM,17,64
2022,Monaco Grand Prix,OCO,WET -> HARD -> MEDIUM,3,WET,MEDIUM,21,64
2022,Monaco Grand Prix,PER,WET -> INTERMEDIATE -> HARD -> MEDIUM,4,WET,MEDIUM,16,64
2022,Monaco Grand Prix,RIC,WET -> HARD -> HARD,3,WET,HARD,19,64
2022,Monaco Grand Prix,RUS,WET -> HARD -> MEDIUM,3,WET,MEDIUM,21,64
2022,Monaco Grand Prix,SAI,WET -> HARD -> HARD,3,WET,HARD,21,64
2022,Monaco Grand Prix,STR,WET -> WET -> INTERMEDIATE -> HARD -> UNKNOWN,5,WET,UNKNOWN,1,64
2022,Monaco Grand Prix,TSU,WET -> INTERMEDIATE -> HARD -> MEDIUM -> SOFT,5,WET,SOFT,6,63
2022,Monaco Grand Prix,VER,WET -> INTERMEDIATE -> HARD -> MEDIUM,4,WET,MEDIUM,18,64
2022,Monaco Grand Prix,VET,WET -> INTERMEDIATE -> HARD -> HARD,4,WET,HARD,6,64
2022,Monaco Grand Prix,ZHO,WET -> HARD -> MEDIUM,3,WET,MEDIUM,19,63
2022,Saudi Arabian Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,13,48
2022,Saudi Arabian Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,16,36
2022,Saudi Arabian Grand Prix,BOT,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,16,36
2022,Saudi Arabian Grand Prix,GAS,MEDIUM -> HARD,2,MEDIUM,HARD,15,50
2022,Saudi Arabian Grand Prix,HAM,HARD -> MEDIUM,2,HARD,MEDIUM,40,50
2022,Saudi Arabian Grand Prix,HUL,HARD -> MEDIUM,2,HARD,MEDIUM,37,50
2022,Saudi Arabian Grand Prix,LAT,MEDIUM,1,MEDIUM,MEDIUM,15,15
2022,Saudi Arabian Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,MAG,HARD -> MEDIUM,2,HARD,MEDIUM,37,50
2022,Saudi Arabian Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,15,50
2022,Saudi Arabian Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,8,36
2022,Saudi Arabian Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,STR,MEDIUM -> HARD,2,MEDIUM,HARD,13,49
2022,Saudi Arabian Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,16,50
2022,Saudi Arabian Grand Prix,ZHO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,16,50
2022,São Paulo Grand Prix,ALB,HARD -> MEDIUM -> MEDIUM -> MEDIUM,4,HARD,MEDIUM,4,71
2022,São Paulo Grand Prix,ALO,MEDIUM -> MEDIUM -> MEDIUM -> SOFT,4,MEDIUM,SOFT,14,71
2022,São Paulo Grand Prix,BOT,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,24,71
2022,São Paulo Grand Prix,GAS,SOFT -> MEDIUM -> SOFT -> MEDIUM,4,SOFT,MEDIUM,19,71
2022,São Paulo Grand Prix,HAM,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,29,71
2022,São Paulo Grand Prix,LAT,MEDIUM -> HARD -> MEDIUM -> SOFT,4,MEDIUM,SOFT,20,71
2022,São Paulo Grand Prix,LEC,MEDIUM -> MEDIUM -> SOFT -> SOFT,4,MEDIUM,SOFT,7,71
2022,São Paulo Grand Prix,MAG,MEDIUM,1,MEDIUM,MEDIUM,1,1
2022,São Paulo Grand Prix,MSC,MEDIUM -> SOFT -> SOFT,3,MEDIUM,SOFT,24,71
2022,São Paulo Grand Prix,NOR,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,24,51
2022,São Paulo Grand Prix,OCO,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,24,71
2022,São Paulo Grand Prix,PER,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,23,71
2022,São Paulo Grand Prix,RIC,SOFT,1,SOFT,SOFT,1,1
2022,São Paulo Grand Prix,RUS,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,24,71
2022,São Paulo Grand Prix,SAI,MEDIUM -> SOFT -> MEDIUM -> SOFT,4,MEDIUM,SOFT,17,71
2022,São Paulo Grand Prix,STR,MEDIUM -> MEDIUM -> SOFT,3,MEDIUM,SOFT,29,71
2022,São Paulo Grand Prix,TSU,MEDIUM -> SOFT -> SOFT -> MEDIUM,4,MEDIUM,MEDIUM,20,70
2022,São Paulo Grand Prix,VER,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,7,71
2022,São Paulo Grand Prix,VET,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,26,71
2022,São Paulo Grand Prix,ZHO,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,16,71
2022,Singapore Grand Prix,ALB,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,25,25
2022,Singapore Grand Prix,ALO,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,21,21
2022,Singapore Grand Prix,BOT,INTERMEDIATE -> SOFT,2,INTERMEDIATE,SOFT,33,59
2022,Singapore Grand Prix,GAS,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,33,59
2022,Singapore Grand Prix,HAM,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,34,59
2022,Singapore Grand Prix,LAT,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,7,7
2022,Singapore Grand Prix,LEC,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,34,59
2022,Singapore Grand Prix,MAG,INTERMEDIATE -> INTERMEDIATE -> MEDIUM,3,INTERMEDIATE,MEDIUM,7,59
2022,Singapore Grand Prix,MSC,INTERMEDIATE -> MEDIUM -> SOFT,3,INTERMEDIATE,SOFT,34,58
2022,Singapore Grand Prix,NOR,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,36,59
2022,Singapore Grand Prix,OCO,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,27,27
2022,Singapore Grand Prix,PER,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,35,59
2022,Singapore Grand Prix,RIC,INTERMEDIATE -> SOFT,2,INTERMEDIATE,SOFT,36,59
2022,Singapore Grand Prix,RUS,INTERMEDIATE -> MEDIUM -> MEDIUM -> SOFT -> SOFT,5,INTERMEDIATE,SOFT,21,57
2022,Singapore Grand Prix,SAI,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,35,59
2022,Singapore Grand Prix,STR,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,35,59
2022,Singapore Grand Prix,TSU,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,33,35
2022,Singapore Grand Prix,VER,INTERMEDIATE -> MEDIUM -> SOFT,3,INTERMEDIATE,SOFT,35,59
2022,Singapore Grand Prix,VET,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,34,59
2022,Singapore Grand Prix,ZHO,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,7,7
2022,Spanish Grand Prix,ALB,SOFT -> MEDIUM -> SOFT -> MEDIUM -> SOFT,5,SOFT,SOFT,11,64
2022,Spanish Grand Prix,ALO,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,10,65
2022,Spanish Grand Prix,BOT,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,14,66
2022,Spanish Grand Prix,GAS,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,10,65
2022,Spanish Grand Prix,HAM,MEDIUM -> SOFT -> MEDIUM -> SOFT,4,MEDIUM,SOFT,1,66
2022,Spanish Grand Prix,LAT,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,12,64
2022,Spanish Grand Prix,LEC,SOFT -> MEDIUM,2,SOFT,MEDIUM,21,27
2022,Spanish Grand Prix,MAG,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,1,64
2022,Spanish Grand Prix,MSC,SOFT -> SOFT -> MEDIUM,3,SOFT,MEDIUM,12,65
2022,Spanish Grand Prix,NOR,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,12,66
2022,Spanish Grand Prix,OCO,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,13,66
2022,Spanish Grand Prix,PER,SOFT -> MEDIUM -> MEDIUM -> SOFT,4,SOFT,SOFT,17,66
2022,Spanish Grand Prix,RIC,SOFT -> SOFT -> MEDIUM -> SOFT,4,SOFT,SOFT,11,65
2022,Spanish Grand Prix,RUS,SOFT -> MEDIUM -> MEDIUM -> SOFT,4,SOFT,SOFT,13,66
2022,Spanish Grand Prix,SAI,SOFT -> MEDIUM -> MEDIUM -> SOFT,4,SOFT,SOFT,10,66
2022,Spanish Grand Prix,STR,SOFT -> SOFT -> MEDIUM -> SOFT,4,SOFT,SOFT,14,65
2022,Spanish Grand Prix,TSU,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,11,65
2022,Spanish Grand Prix,VER,SOFT -> MEDIUM -> SOFT -> MEDIUM,4,SOFT,MEDIUM,13,66
2022,Spanish Grand Prix,VET,SOFT -> SOFT -> MEDIUM,3,SOFT,MEDIUM,21,65
2022,Spanish Grand Prix,ZHO,SOFT -> MEDIUM,2,SOFT,MEDIUM,10,28
2022,United States Grand Prix,ALB,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,9,56
2022,United States Grand Prix,ALO,HARD -> MEDIUM -> HARD,3,HARD,HARD,18,56
2022,United States Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,10,17
2022,United States Grand Prix,GAS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,11,56
2022,United States Grand Prix,HAM,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,12,56
2022,United States Grand Prix,LAT,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,5,56
2022,United States Grand Prix,LEC,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,18,56
2022,United States Grand Prix,MAG,HARD -> MEDIUM,2,HARD,MEDIUM,18,56
2022,United States Grand Prix,MSC,HARD -> MEDIUM -> HARD,3,HARD,HARD,18,56
2022,United States Grand Prix,NOR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,14,56
2022,United States Grand Prix,OCO,HARD -> HARD -> MEDIUM,3,HARD,MEDIUM,18,56
2022,United States Grand Prix,PER,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,14,56
2022,United States Grand Prix,RIC,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,10,56
2022,United States Grand Prix,RUS,MEDIUM -> HARD -> HARD -> SOFT,4,MEDIUM,SOFT,13,56
2022,United States Grand Prix,SAI,MEDIUM,1,MEDIUM,MEDIUM,1,1
2022,United States Grand Prix,STR,MEDIUM -> MEDIUM,2,MEDIUM,MEDIUM,15,22
2022,United States Grand Prix,TSU,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,10,56
2022,United States Grand Prix,VER,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,13,56
2022,United States Grand Prix,VET,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,18,56
2022,United States Grand Prix,ZHO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,9,56
2023,Abu Dhabi Grand Prix,ALB,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,16,58
2023,Abu Dhabi Grand Prix,ALO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,12,58
2023,Abu Dhabi Grand Prix,BOT,HARD -> MEDIUM,2,HARD,MEDIUM,29,57
2023,Abu Dhabi Grand Prix,GAS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,17,58
2023,Abu Dhabi Grand Prix,HAM,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,15,58
2023,Abu Dhabi Grand Prix,HUL,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,13,58
2023,Abu Dhabi Grand Prix,LEC,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,17,58
2023,Abu Dhabi Grand Prix,MAG,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,5,57
2023,Abu Dhabi Grand Prix,NOR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,14,58
2023,Abu Dhabi Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,15,58
2023,Abu Dhabi Grand Prix,PER,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,17,58
2023,Abu Dhabi Grand Prix,PIA,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,13,58
2023,Abu Dhabi Grand Prix,RIC,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,7,58
2023,Abu Dhabi Grand Prix,RUS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,14,58
2023,Abu Dhabi Grand Prix,SAI,HARD -> HARD -> SOFT,3,HARD,SOFT,23,57
2023,Abu Dhabi Grand Prix,SAR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,15,58
2023,Abu Dhabi Grand Prix,STR,HARD -> HARD -> MEDIUM,3,HARD,MEDIUM,22,58
2023,Abu Dhabi Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,22,58
2023,Abu Dhabi Grand Prix,VER,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,16,58
2023,Abu Dhabi Grand Prix,ZHO,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,13,58
2023,Australian Grand Prix,ALB,MEDIUM,1,MEDIUM,MEDIUM,7,7
2023,Australian Grand Prix,ALO,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,BOT,SOFT -> HARD -> HARD -> SOFT -> SOFT -> SOFT -> SOFT,7,SOFT,SOFT,1,58
2023,Australian Grand Prix,DEV,HARD -> MEDIUM -> SOFT -> SOFT -> SOFT,5,HARD,SOFT,8,57
2023,Australian Grand Prix,GAS,SOFT -> HARD -> SOFT,3,SOFT,SOFT,8,57
2023,Australian Grand Prix,HAM,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,HUL,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,LEC,MEDIUM,1,MEDIUM,MEDIUM,1,1
2023,Australian Grand Prix,MAG,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,7,53
2023,Australian Grand Prix,NOR,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,OCO,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,1,57
2023,Australian Grand Prix,PER,HARD -> MEDIUM -> HARD -> HARD -> SOFT -> SOFT,6,HARD,SOFT,1,58
2023,Australian Grand Prix,PIA,MEDIUM -> HARD -> SOFT -> SOFT -> SOFT,5,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,RUS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,7,18
2023,Australian Grand Prix,SAI,MEDIUM -> HARD -> HARD -> SOFT -> SOFT,5,MEDIUM,SOFT,7,58
2023,Australian Grand Prix,SAR,HARD -> MEDIUM -> HARD -> MEDIUM -> HARD -> SOFT -> SOFT,7,HARD,SOFT,1,57
2023,Australian Grand Prix,STR,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,TSU,MEDIUM -> HARD -> SOFT -> SOFT -> SOFT,5,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,VER,MEDIUM -> HARD -> SOFT -> SOFT,4,MEDIUM,SOFT,8,58
2023,Australian Grand Prix,ZHO,SOFT -> HARD -> HARD -> SOFT -> SOFT -> SOFT,6,SOFT,SOFT,1,58
2023,Austrian Grand Prix,ALB,MEDIUM -> MEDIUM -> HARD -> HARD,4,MEDIUM,HARD,2,71
2023,Austrian Grand Prix,ALO,HARD -> HARD -> MEDIUM -> MEDIUM,4,HARD,MEDIUM,2,71
2023,Austrian Grand Prix,BOT,HARD -> HARD -> MEDIUM -> HARD,4,HARD,HARD,2,70
2023,Austrian Grand Prix,DEV,MEDIUM -> MEDIUM -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,2,70
2023,Austrian Grand Prix,GAS,MEDIUM -> MEDIUM -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,2,71
2023,Austrian Grand Prix,HAM,MEDIUM -> MEDIUM -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,2,71
2023,Austrian Grand Prix,HUL,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,13
2023,Austrian Grand Prix,LEC,MEDIUM -> MEDIUM -> MEDIUM -> HARD,4,MEDIUM,HARD,2,71
2023,Austrian Grand Prix,MAG,HARD -> MEDIUM -> HARD -> HARD,4,HARD,HARD,1,70
2023,Austrian Grand Prix,NOR,MEDIUM -> MEDIUM -> HARD -> HARD,4,MEDIUM,HARD,2,71
2023,Austrian Grand Prix,OCO,MEDIUM -> MEDIUM -> HARD -> HARD,4,MEDIUM,HARD,2,70
2023,Austrian Grand Prix,PER,MEDIUM -> MEDIUM -> MEDIUM -> HARD,4,MEDIUM,HARD,2,71
2023,Austrian Grand Prix,PIA,MEDIUM -> MEDIUM -> HARD -> HARD -> MEDIUM,5,MEDIUM,MEDIUM,2,70
2023,Austrian Grand Prix,RUS,MEDIUM -> MEDIUM -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,2,71
2023,Austrian Grand Prix,SAI,MEDIUM -> MEDIUM -> MEDIUM -> HARD,4,MEDIUM,HARD,2,71
2023,Austrian Grand Prix,SAR,MEDIUM -> MEDIUM -> HARD -> HARD,4,MEDIUM,HARD,2,70
2023,Austrian Grand Prix,STR,MEDIUM -> MEDIUM -> HARD -> HARD -> MEDIUM,5,MEDIUM,MEDIUM,2,71
2023,Austrian Grand Prix,TSU,MEDIUM -> HARD -> HARD -> HARD -> MEDIUM,5,MEDIUM,MEDIUM,1,70
2023,Austrian Grand Prix,VER,MEDIUM -> MEDIUM -> HARD -> MEDIUM -> SOFT,5,MEDIUM,SOFT,2,71
2023,Austrian Grand Prix,ZHO,MEDIUM -> MEDIUM -> HARD -> HARD,4,MEDIUM,HARD,2,70
2023,Azerbaijan Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,7,51
2023,Azerbaijan Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,11,51
2023,Azerbaijan Grand Prix,BOT,MEDIUM -> HARD -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,6,50
2023,Azerbaijan Grand Prix,DEV,HARD,1,HARD,HARD,10,10
2023,Azerbaijan Grand Prix,GAS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,5,51
2023,Azerbaijan Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,9,51
2023,Azerbaijan Grand Prix,HUL,HARD -> SOFT,2,HARD,SOFT,49,50
2023,Azerbaijan Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,11,51
2023,Azerbaijan Grand Prix,MAG,MEDIUM -> HARD,2,MEDIUM,HARD,10,51
2023,Azerbaijan Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,9,51
2023,Azerbaijan Grand Prix,OCO,HARD -> SOFT,2,HARD,SOFT,50,51
2023,Azerbaijan Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,11,51
2023,Azerbaijan Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,8,51
2023,Azerbaijan Grand Prix,RUS,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,11,51
2023,Azerbaijan Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,11,51
2023,Azerbaijan Grand Prix,SAR,MEDIUM -> HARD,2,MEDIUM,HARD,8,51
2023,Azerbaijan Grand Prix,STR,MEDIUM -> HARD,2,MEDIUM,HARD,11,51
2023,Azerbaijan Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,8,51
2023,Azerbaijan Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,10,51
2023,Azerbaijan Grand Prix,ZHO,MEDIUM -> HARD,2,MEDIUM,HARD,11,36
2023,Bahrain Grand Prix,ALB,SOFT -> SOFT -> HARD -> SOFT,4,SOFT,SOFT,11,57
2023,Bahrain Grand Prix,ALO,SOFT -> HARD -> HARD,3,SOFT,HARD,14,57
2023,Bahrain Grand Prix,BOT,SOFT -> HARD -> HARD,3,SOFT,HARD,11,57
2023,Bahrain Grand Prix,DEV,SOFT -> HARD -> HARD,3,SOFT,HARD,11,56
2023,Bahrain Grand Prix,GAS,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,9,57
2023,Bahrain Grand Prix,HAM,SOFT -> HARD -> HARD,3,SOFT,HARD,12,57
2023,Bahrain Grand Prix,HUL,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,11,56
