RaceYear,RaceName,Driver,Stint,Compound,stint_laps,first_lap,last_lap
2023,Italian Grand Prix,GAS,1,MEDIUM,10,1,10
2023,Italian Grand Prix,GAS,2,HARD,21,11,31
2023,Italian Grand Prix,GAS,3,MEDIUM,20,32,51
2023,Italian Grand Prix,HAM,1,HARD,27,1,27
2023,Italian Grand Prix,HAM,2,MEDIUM,24,28,51
2023,Italian Grand Prix,HUL,1,MEDIUM,14,1,14
2023,Italian Grand Prix,HUL,2,HARD,25,15,39
2023,Italian Grand Prix,HUL,3,MEDIUM,12,40,51
2023,Italian Grand Prix,LAW,1,MEDIUM,13,1,13
2023,Italian Grand Prix,LAW,2,HARD,20,14,33
2023,Italian Grand Prix,LAW,3,MEDIUM,18,34,51
2023,Italian Grand Prix,LEC,1,MEDIUM,20,1,20
2023,Italian Grand Prix,LEC,2,HARD,31,21,51
2023,Italian Grand Prix,MAG,1,HARD,12,1,12
2023,Italian Grand Prix,MAG,2,MEDIUM,21,13,33
2023,Italian Grand Prix,MAG,3,MEDIUM,18,34,51
2023,Italian Grand Prix,NOR,1,MEDIUM,22,1,22
2023,Italian Grand Prix,NOR,2,HARD,29,23,51
2023,Italian Grand Prix,OCO,1,MEDIUM,24,1,24
2023,Italian Grand Prix,OCO,2,HARD,15,25,39
2023,Italian Grand Prix,PER,1,MEDIUM,21,1,21
2023,Italian Grand Prix,PER,2,HARD,30,22,51
2023,Italian Grand Prix,PIA,1,MEDIUM,23,1,23
2023,Italian Grand Prix,PIA,2,HARD,18,24,41
2023,Italian Grand Prix,PIA,3,MEDIUM,10,42,51
2023,Italian Grand Prix,RUS,1,MEDIUM,19,1,19
2023,Italian Grand Prix,RUS,2,HARD,32,20,51
2023,Italian Grand Prix,SAI,1,MEDIUM,19,1,19
2023,Italian Grand Prix,SAI,2,HARD,32,20,51
2023,Italian Grand Prix,SAR,1,MEDIUM,14,1,14
2023,Italian Grand Prix,SAR,2,HARD,37,15,51
2023,Italian Grand Prix,STR,1,MEDIUM,20,1,20
2023,Italian Grand Prix,STR,2,HARD,31,21,51
2023,Italian Grand Prix,VER,1,MEDIUM,20,1,20
2023,Italian Grand Prix,VER,2,HARD,31,21,51
2023,Italian Grand Prix,ZHO,1,MEDIUM,11,1,11
2023,Italian Grand Prix,ZHO,2,HARD,22,12,33
2023,Italian Grand Prix,ZHO,3,MEDIUM,18,34,51
2023,Japanese Grand Prix,ALB,1,MEDIUM,1,1,1
2023,Japanese Grand Prix,ALB,2,MEDIUM,12,2,13
2023,Japanese Grand Prix,ALB,3,SOFT,13,14,26
2023,Japanese Grand Prix,ALO,1,SOFT,11,1,11
2023,Japanese Grand Prix,ALO,2,HARD,14,12,25
2023,Japanese Grand Prix,ALO,3,HARD,28,26,53
2023,Japanese Grand Prix,BOT,1,SOFT,1,1,1
2023,Japanese Grand Prix,BOT,2,SOFT,5,2,6
2023,Japanese Grand Prix,BOT,3,HARD,1,7,7
2023,Japanese Grand Prix,GAS,1,MEDIUM,18,1,18
2023,Japanese Grand Prix,GAS,2,HARD,16,19,34
2023,Japanese Grand Prix,GAS,3,HARD,19,35,53
2023,Japanese Grand Prix,HAM,1,MEDIUM,16,1,16
2023,Japanese Grand Prix,HAM,2,HARD,18,17,34
2023,Japanese Grand Prix,HAM,3,HARD,19,35,53
2023,Japanese Grand Prix,HUL,1,SOFT,8,1,8
2023,Japanese Grand Prix,HUL,2,MEDIUM,13,9,21
2023,Japanese Grand Prix,HUL,3,HARD,16,22,37
2023,Japanese Grand Prix,HUL,4,MEDIUM,15,38,52
2023,Japanese Grand Prix,LAW,1,SOFT,10,1,10
2023,Japanese Grand Prix,LAW,2,MEDIUM,15,11,25
2023,Japanese Grand Prix,LAW,3,HARD,27,26,52
2023,Japanese Grand Prix,LEC,1,MEDIUM,17,1,17
2023,Japanese Grand Prix,LEC,2,MEDIUM,17,18,34
2023,Japanese Grand Prix,LEC,3,HARD,19,35,53
2023,Japanese Grand Prix,MAG,1,MEDIUM,12,1,12
2023,Japanese Grand Prix,MAG,2,HARD,19,13,31
2023,Japanese Grand Prix,MAG,3,HARD,21,32,52
2023,Japanese Grand Prix,NOR,1,MEDIUM,17,1,17
2023,Japanese Grand Prix,NOR,2,HARD,19,18,36
2023,Japanese Grand Prix,NOR,3,HARD,17,37,53
2023,Japanese Grand Prix,OCO,1,MEDIUM,1,1,1
2023,Japanese Grand Prix,OCO,2,HARD,27,2,28
2023,Japanese Grand Prix,OCO,3,HARD,25,29,53
2023,Japanese Grand Prix,PER,1,MEDIUM,2,1,2
2023,Japanese Grand Prix,PER,2,HARD,10,3,12
2023,Japanese Grand Prix,PER,3,SOFT,1,13,13
2023,Japanese Grand Prix,PER,4,SOFT,1,14,14
2023,Japanese Grand Prix,PER,5,SOFT,1,15,15
2023,Japanese Grand Prix,PIA,1,MEDIUM,13,1,13
2023,Japanese Grand Prix,PIA,2,HARD,22,14,35
2023,Japanese Grand Prix,PIA,3,HARD,18,36,53
2023,Japanese Grand Prix,RUS,1,MEDIUM,24,1,24
2023,Japanese Grand Prix,RUS,2,HARD,29,25,53
2023,Japanese Grand Prix,SAI,1,MEDIUM,18,1,18
2023,Japanese Grand Prix,SAI,2,MEDIUM,20,19,38
2023,Japanese Grand Prix,SAI,3,HARD,15,39,53
2023,Japanese Grand Prix,SAR,1,MEDIUM,2,1,2
2023,Japanese Grand Prix,SAR,2,MEDIUM,3,3,5
2023,Japanese Grand Prix,SAR,3,MEDIUM,16,6,21
2023,Japanese Grand Prix,SAR,4,HARD,1,22,22
2023,Japanese Grand Prix,STR,1,SOFT,14,1,14
2023,Japanese Grand Prix,STR,2,MEDIUM,6,15,20
2023,Japanese Grand Prix,TSU,1,SOFT,9,1,9
2023,Japanese Grand Prix,TSU,2,MEDIUM,21,10,30
2023,Japanese Grand Prix,TSU,3,HARD,22,31,52
2023,Japanese Grand Prix,VER,1,MEDIUM,16,1,16
2023,Japanese Grand Prix,VER,2,MEDIUM,21,17,37
2023,Japanese Grand Prix,VER,3,HARD,16,38,53
2023,Japanese Grand Prix,ZHO,1,SOFT,1,1,1
2023,Japanese Grand Prix,ZHO,2,SOFT,9,2,10
2023,Japanese Grand Prix,ZHO,3,SOFT,19,11,29
2023,Japanese Grand Prix,ZHO,4,HARD,23,30,52
2023,Las Vegas Grand Prix,ALB,1,MEDIUM,16,1,16
2023,Las Vegas Grand Prix,ALB,2,HARD,34,17,50
2023,Las Vegas Grand Prix,ALO,1,MEDIUM,1,1,1
2023,Las Vegas Grand Prix,ALO,2,HARD,25,2,26
2023,Las Vegas Grand Prix,ALO,3,HARD,24,27,50
2023,Las Vegas Grand Prix,BOT,1,MEDIUM,1,1,1
2023,Las Vegas Grand Prix,BOT,2,HARD,23,2,24
2023,Las Vegas Grand Prix,BOT,3,MEDIUM,26,25,50
2023,Las Vegas Grand Prix,GAS,1,MEDIUM,17,1,17
2023,Las Vegas Grand Prix,GAS,2,HARD,33,18,50
2023,Las Vegas Grand Prix,HAM,1,HARD,17,1,17
2023,Las Vegas Grand Prix,HAM,2,MEDIUM,9,18,26
2023,Las Vegas Grand Prix,HAM,3,HARD,24,27,50
2023,Las Vegas Grand Prix,HUL,1,MEDIUM,12,1,12
2023,Las Vegas Grand Prix,HUL,2,HARD,14,13,26
2023,Las Vegas Grand Prix,HUL,3,HARD,20,27,46
2023,Las Vegas Grand Prix,LEC,1,MEDIUM,21,1,21
2023,Las Vegas Grand Prix,LEC,2,HARD,29,22,50
2023,Las Vegas Grand Prix,MAG,1,MEDIUM,14,1,14
2023,Las Vegas Grand Prix,MAG,2,HARD,12,15,26
2023,Las Vegas Grand Prix,MAG,3,HARD,24,27,50
2023,Las Vegas Grand Prix,NOR,1,MEDIUM,3,1,3
2023,Las Vegas Grand Prix,OCO,1,MEDIUM,20,1,20
2023,Las Vegas Grand Prix,OCO,2,HARD,30,21,50
2023,Las Vegas Grand Prix,PER,1,MEDIUM,1,1,1
2023,Las Vegas Grand Prix,PER,2,HARD,25,2,26
2023,Las Vegas Grand Prix,PER,3,HARD,24,27,50
2023,Las Vegas Grand Prix,PIA,1,HARD,16,1,16
2023,Las Vegas Grand Prix,PIA,2,HARD,27,17,43
2023,Las Vegas Grand Prix,PIA,3,MEDIUM,7,44,50
2023,Las Vegas Grand Prix,RIC,1,MEDIUM,17,1,17
2023,Las Vegas Grand Prix,RIC,2,HARD,33,18,50
2023,Las Vegas Grand Prix,RUS,1,MEDIUM,15,1,15
2023,Las Vegas Grand Prix,RUS,2,HARD,11,16,26
2023,Las Vegas Grand Prix,RUS,3,HARD,24,27,50
2023,Las Vegas Grand Prix,SAI,1,MEDIUM,3,1,3
2023,Las Vegas Grand Prix,SAI,2,HARD,23,4,26
2023,Las Vegas Grand Prix,SAI,3,HARD,24,27,50
2023,Las Vegas Grand Prix,SAR,1,MEDIUM,15,1,15
2023,Las Vegas Grand Prix,SAR,2,HARD,35,16,50
2023,Las Vegas Grand Prix,STR,1,SOFT,3,1,3
2023,Las Vegas Grand Prix,STR,2,HARD,23,4,26
2023,Las Vegas Grand Prix,STR,3,HARD,24,27,50
2023,Las Vegas Grand Prix,TSU,1,SOFT,10,1,10
2023,Las Vegas Grand Prix,TSU,2,MEDIUM,11,11,21
2023,Las Vegas Grand Prix,TSU,3,HARD,26,22,47
2023,Las Vegas Grand Prix,VER,1,MEDIUM,16,1,16
2023,Las Vegas Grand Prix,VER,2,HARD,10,17,26
2023,Las Vegas Grand Prix,VER,3,HARD,24,27,50
2023,Las Vegas Grand Prix,ZHO,1,HARD,26,1,26
2023,Las Vegas Grand Prix,ZHO,2,MEDIUM,24,27,50
2023,Mexico City Grand Prix,ALB,1,HARD,33,1,33
2023,Mexico City Grand Prix,ALB,2,MEDIUM,1,34,34
2023,Mexico City Grand Prix,ALB,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,ALO,1,MEDIUM,29,1,29
2023,Mexico City Grand Prix,ALO,2,HARD,5,30,34
2023,Mexico City Grand Prix,ALO,3,HARD,13,35,47
2023,Mexico City Grand Prix,BOT,1,MEDIUM,31,1,31
2023,Mexico City Grand Prix,BOT,2,HARD,3,32,34
2023,Mexico City Grand Prix,BOT,3,HARD,37,35,71
2023,Mexico City Grand Prix,GAS,1,MEDIUM,28,1,28
2023,Mexico City Grand Prix,GAS,2,HARD,6,29,34
2023,Mexico City Grand Prix,GAS,3,HARD,37,35,71
2023,Mexico City Grand Prix,HAM,1,MEDIUM,24,1,24
2023,Mexico City Grand Prix,HAM,2,HARD,10,25,34
2023,Mexico City Grand Prix,HAM,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,HUL,1,MEDIUM,23,1,23
2023,Mexico City Grand Prix,HUL,2,HARD,11,24,34
2023,Mexico City Grand Prix,HUL,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,LEC,1,MEDIUM,31,1,31
2023,Mexico City Grand Prix,LEC,2,HARD,3,32,34
2023,Mexico City Grand Prix,LEC,3,HARD,37,35,71
2023,Mexico City Grand Prix,MAG,1,MEDIUM,23,1,23
2023,Mexico City Grand Prix,MAG,2,HARD,9,24,32
2023,Mexico City Grand Prix,NOR,1,SOFT,11,1,11
2023,Mexico City Grand Prix,NOR,2,HARD,22,12,33
2023,Mexico City Grand Prix,NOR,3,MEDIUM,1,34,34
2023,Mexico City Grand Prix,NOR,4,MEDIUM,37,35,71
2023,Mexico City Grand Prix,OCO,1,HARD,34,1,34
2023,Mexico City Grand Prix,OCO,2,MEDIUM,37,35,71
2023,Mexico City Grand Prix,PER,1,MEDIUM,1,1,1
2023,Mexico City Grand Prix,PIA,1,MEDIUM,25,1,25
2023,Mexico City Grand Prix,PIA,2,HARD,9,26,34
2023,Mexico City Grand Prix,PIA,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,RIC,1,MEDIUM,27,1,27
2023,Mexico City Grand Prix,RIC,2,HARD,7,28,34
2023,Mexico City Grand Prix,RIC,3,HARD,37,35,71
2023,Mexico City Grand Prix,RUS,1,MEDIUM,26,1,26
2023,Mexico City Grand Prix,RUS,2,HARD,8,27,34
2023,Mexico City Grand Prix,RUS,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,SAI,1,MEDIUM,30,1,30
2023,Mexico City Grand Prix,SAI,2,HARD,4,31,34
2023,Mexico City Grand Prix,SAI,3,HARD,37,35,71
2023,Mexico City Grand Prix,SAR,1,MEDIUM,22,1,22
2023,Mexico City Grand Prix,SAR,2,HARD,12,23,34
2023,Mexico City Grand Prix,SAR,3,MEDIUM,37,35,71
2023,Mexico City Grand Prix,STR,1,MEDIUM,30,1,30
2023,Mexico City Grand Prix,STR,2,HARD,4,31,34
2023,Mexico City Grand Prix,STR,3,HARD,32,35,66
2023,Mexico City Grand Prix,TSU,1,MEDIUM,9,1,9
2023,Mexico City Grand Prix,TSU,2,HARD,25,10,34
2023,Mexico City Grand Prix,TSU,3,HARD,37,35,71
2023,Mexico City Grand Prix,VER,1,MEDIUM,19,1,19
2023,Mexico City Grand Prix,VER,2,HARD,14,20,33
2023,Mexico City Grand Prix,VER,3,HARD,1,34,34
2023,Mexico City Grand Prix,VER,4,HARD,37,35,71
2023,Mexico City Grand Prix,ZHO,1,MEDIUM,21,1,21
2023,Mexico City Grand Prix,ZHO,2,HARD,13,22,34
2023,Mexico City Grand Prix,ZHO,3,HARD,37,35,71
2023,Miami Grand Prix,ALB,1,MEDIUM,22,1,22
2023,Miami Grand Prix,ALB,2,HARD,35,23,57
2023,Miami Grand Prix,ALO,1,MEDIUM,24,1,24
2023,Miami Grand Prix,ALO,2,HARD,33,25,57
2023,Miami Grand Prix,BOT,1,MEDIUM,15,1,15
2023,Miami Grand Prix,BOT,2,HARD,42,16,57
2023,Miami Grand Prix,DEV,1,MEDIUM,15,1,15
2023,Miami Grand Prix,DEV,2,HARD,42,16,57
2023,Miami Grand Prix,GAS,1,MEDIUM,15,1,15
2023,Miami Grand Prix,GAS,2,HARD,42,16,57
2023,Miami Grand Prix,HAM,1,HARD,37,1,37
2023,Miami Grand Prix,HAM,2,MEDIUM,20,38,57
2023,Miami Grand Prix,HUL,1,HARD,33,1,33
2023,Miami Grand Prix,HUL,2,MEDIUM,24,34,57
2023,Miami Grand Prix,LEC,1,MEDIUM,17,1,17
2023,Miami Grand Prix,LEC,2,HARD,40,18,57
2023,Miami Grand Prix,MAG,1,MEDIUM,14,1,14
2023,Miami Grand Prix,MAG,2,HARD,43,15,57
2023,Miami Grand Prix,NOR,1,SOFT,4,1,4
2023,Miami Grand Prix,NOR,2,HARD,53,5,57
2023,Miami Grand Prix,OCO,1,HARD,39,1,39
2023,Miami Grand Prix,OCO,2,MEDIUM,18,40,57
2023,Miami Grand Prix,PER,1,MEDIUM,20,1,20
2023,Miami Grand Prix,PER,2,HARD,37,21,57
2023,Miami Grand Prix,PIA,1,SOFT,5,1,5
2023,Miami Grand Prix,PIA,2,HARD,51,6,56
2023,Miami Grand Prix,RUS,1,MEDIUM,17,1,17
2023,Miami Grand Prix,RUS,2,HARD,40,18,57
2023,Miami Grand Prix,SAI,1,MEDIUM,18,1,18
2023,Miami Grand Prix,SAI,2,HARD,39,19,57
2023,Miami Grand Prix,SAR,1,MEDIUM,2,1,2
2023,Miami Grand Prix,SAR,2,HARD,54,3,56
2023,Miami Grand Prix,STR,1,HARD,42,1,42
2023,Miami Grand Prix,STR,2,MEDIUM,15,43,57
2023,Miami Grand Prix,TSU,1,HARD,36,1,36
2023,Miami Grand Prix,TSU,2,MEDIUM,21,37,57
2023,Miami Grand Prix,VER,1,HARD,45,1,45
2023,Miami Grand Prix,VER,2,MEDIUM,12,46,57
2023,Miami Grand Prix,ZHO,1,HARD,31,1,31
2023,Miami Grand Prix,ZHO,2,MEDIUM,26,32,57
2023,Monaco Grand Prix,ALB,1,MEDIUM,18,1,18
2023,Monaco Grand Prix,ALB,2,HARD,34,19,52
2023,Monaco Grand Prix,ALB,3,INTERMEDIATE,25,53,77
2023,Monaco Grand Prix,ALO,1,HARD,54,1,54
2023,Monaco Grand Prix,ALO,2,MEDIUM,1,55,55
2023,Monaco Grand Prix,ALO,3,INTERMEDIATE,23,56,78
2023,Monaco Grand Prix,BOT,1,HARD,51,1,51
2023,Monaco Grand Prix,BOT,2,INTERMEDIATE,26,52,77
2023,Monaco Grand Prix,DEV,1,MEDIUM,53,1,53
2023,Monaco Grand Prix,DEV,2,INTERMEDIATE,24,54,77
2023,Monaco Grand Prix,GAS,1,HARD,47,1,47
2023,Monaco Grand Prix,GAS,2,MEDIUM,7,48,54
2023,Monaco Grand Prix,GAS,3,INTERMEDIATE,24,55,78
2023,Monaco Grand Prix,HAM,1,MEDIUM,31,1,31
2023,Monaco Grand Prix,HAM,2,HARD,23,32,54
2023,Monaco Grand Prix,HAM,3,INTERMEDIATE,24,55,78
2023,Monaco Grand Prix,HUL,1,MEDIUM,1,1,1
2023,Monaco Grand Prix,HUL,2,HARD,53,2,54
2023,Monaco Grand Prix,HUL,3,INTERMEDIATE,5,55,59
2023,Monaco Grand Prix,HUL,4,WET,17,60,76
2023,Monaco Grand Prix,LEC,1,HARD,44,1,44
2023,Monaco Grand Prix,LEC,2,MEDIUM,11,45,55
2023,Monaco Grand Prix,LEC,3,INTERMEDIATE,23,56,78
2023,Monaco Grand Prix,MAG,1,HARD,56,1,56
2023,Monaco Grand Prix,MAG,2,WET,15,57,71
2023,Monaco Grand Prix,NOR,1,MEDIUM,50,1,50
2023,Monaco Grand Prix,NOR,2,HARD,4,51,54
2023,Monaco Grand Prix,NOR,3,INTERMEDIATE,23,55,77
2023,Monaco Grand Prix,OCO,1,MEDIUM,32,1,32
2023,Monaco Grand Prix,OCO,2,HARD,22,33,54
2023,Monaco Grand Prix,OCO,3,INTERMEDIATE,24,55,78
2023,Monaco Grand Prix,PER,1,MEDIUM,1,1,1
2023,Monaco Grand Prix,PER,2,HARD,33,2,34
2023,Monaco Grand Prix,PER,3,MEDIUM,19,35,53
2023,Monaco Grand Prix,PER,4,INTERMEDIATE,4,54,57
2023,Monaco Grand Prix,PER,5,WET,13,58,70
2023,Monaco Grand Prix,PER,6,INTERMEDIATE,6,71,76
2023,Monaco Grand Prix,PIA,1,HARD,54,1,54
2023,Monaco Grand Prix,PIA,2,INTERMEDIATE,23,55,77
2023,Monaco Grand Prix,RUS,1,HARD,54,1,54
2023,Monaco Grand Prix,RUS,2,INTERMEDIATE,24,55,78
2023,Monaco Grand Prix,SAI,1,HARD,33,1,33
2023,Monaco Grand Prix,SAI,2,MEDIUM,22,34,55
2023,Monaco Grand Prix,SAI,3,INTERMEDIATE,23,56,78
2023,Monaco Grand Prix,SAR,1,MEDIUM,20,1,20
2023,Monaco Grand Prix,SAR,2,HARD,3,21,23
2023,Monaco Grand Prix,SAR,3,SOFT,29,24,52
2023,Monaco Grand Prix,SAR,4,INTERMEDIATE,24,53,76
2023,Monaco Grand Prix,STR,1,HARD,51,1,51
2023,Monaco Grand Prix,STR,2,INTERMEDIATE,3,52,54
2023,Monaco Grand Prix,TSU,1,MEDIUM,53,1,53
2023,Monaco Grand Prix,TSU,2,INTERMEDIATE,23,54,76
2023,Monaco Grand Prix,VER,1,MEDIUM,55,1,55
2023,Monaco Grand Prix,VER,2,INTERMEDIATE,23,56,78
2023,Monaco Grand Prix,ZHO,1,SOFT,1,1,1
2023,Monaco Grand Prix,ZHO,2,HARD,51,2,52
2023,Monaco Grand Prix,ZHO,3,INTERMEDIATE,25,53,77
2023,Qatar Grand Prix,ALB,1,MEDIUM,18,1,18
2023,Qatar Grand Prix,ALB,2,MEDIUM,13,19,31
2023,Qatar Grand Prix,ALB,3,HARD,13,32,44
2023,Qatar Grand Prix,ALB,4,HARD,13,45,57
2023,Qatar Grand Prix,ALO,1,MEDIUM,11,1,11
2023,Qatar Grand Prix,ALO,2,MEDIUM,15,12,26
2023,Qatar Grand Prix,ALO,3,HARD,18,27,44
2023,Qatar Grand Prix,ALO,4,MEDIUM,13,45,57
2023,Qatar Grand Prix,BOT,1,SOFT,3,1,3
2023,Qatar Grand Prix,BOT,2,MEDIUM,18,4,21
2023,Qatar Grand Prix,BOT,3,HARD,18,22,39
2023,Qatar Grand Prix,BOT,4,HARD,18,40,57
2023,Qatar Grand Prix,GAS,1,MEDIUM,11,1,11
2023,Qatar Grand Prix,GAS,2,MEDIUM,15,12,26
2023,Qatar Grand Prix,GAS,3,HARD,18,27,44
2023,Qatar Grand Prix,GAS,4,MEDIUM,13,45,57
2023,Qatar Grand Prix,HAM,1,SOFT,1,1,1
2023,Qatar Grand Prix,HUL,1,MEDIUM,13,1,13
2023,Qatar Grand Prix,HUL,2,HARD,14,14,27
2023,Qatar Grand Prix,HUL,3,MEDIUM,12,28,39
2023,Qatar Grand Prix,HUL,4,HARD,17,40,56
2023,Qatar Grand Prix,LAW,1,SOFT,3,1,3
2023,Qatar Grand Prix,LAW,2,HARD,18,4,21
2023,Qatar Grand Prix,LAW,3,HARD,18,22,39
2023,Qatar Grand Prix,LAW,4,MEDIUM,17,40,56
2023,Qatar Grand Prix,LEC,1,MEDIUM,12,1,12
2023,Qatar Grand Prix,LEC,2,MEDIUM,13,13,25
2023,Qatar Grand Prix,LEC,3,HARD,18,26,43
2023,Qatar Grand Prix,LEC,4,MEDIUM,14,44,57
2023,Qatar Grand Prix,MAG,1,SOFT,3,1,3
2023,Qatar Grand Prix,MAG,2,MEDIUM,18,4,21
2023,Qatar Grand Prix,MAG,3,HARD,18,22,39
2023,Qatar Grand Prix,MAG,4,HARD,17,40,56
2023,Qatar Grand Prix,NOR,1,MEDIUM,13,1,13
2023,Qatar Grand Prix,NOR,2,MEDIUM,14,14,27
2023,Qatar Grand Prix,NOR,3,MEDIUM,17,28,44
2023,Qatar Grand Prix,NOR,4,HARD,13,45,57
2023,Qatar Grand Prix,OCO,1,MEDIUM,10,1,10
2023,Qatar Grand Prix,OCO,2,MEDIUM,15,11,25
2023,Qatar Grand Prix,OCO,3,HARD,18,26,43
2023,Qatar Grand Prix,OCO,4,MEDIUM,14,44,57
2023,Qatar Grand Prix,PER,1,HARD,17,1,17
2023,Qatar Grand Prix,PER,2,MEDIUM,14,18,31
2023,Qatar Grand Prix,PER,3,MEDIUM,12,32,43
2023,Qatar Grand Prix,PER,4,MEDIUM,14,44,57
2023,Qatar Grand Prix,PIA,1,MEDIUM,12,1,12
2023,Qatar Grand Prix,PIA,2,MEDIUM,13,13,25
2023,Qatar Grand Prix,PIA,3,MEDIUM,18,26,43
2023,Qatar Grand Prix,PIA,4,HARD,14,44,57
2023,Qatar Grand Prix,RUS,1,MEDIUM,1,1,1
2023,Qatar Grand Prix,RUS,2,MEDIUM,13,2,14
2023,Qatar Grand Prix,RUS,3,MEDIUM,18,15,32
2023,Qatar Grand Prix,RUS,4,HARD,18,33,50
2023,Qatar Grand Prix,RUS,5,SOFT,7,51,57
2023,Qatar Grand Prix,SAR,1,MEDIUM,13,1,13
2023,Qatar Grand Prix,SAR,2,MEDIUM,13,14,26
2023,Qatar Grand Prix,SAR,3,HARD,14,27,40
2023,Qatar Grand Prix,STR,1,MEDIUM,3,1,3
2023,Qatar Grand Prix,STR,2,MEDIUM,18,4,21
2023,Qatar Grand Prix,STR,3,HARD,18,22,39
2023,Qatar Grand Prix,STR,4,MEDIUM,18,40,57
2023,Qatar Grand Prix,TSU,1,MEDIUM,9,1,9
2023,Qatar Grand Prix,TSU,2,MEDIUM,13,10,22
2023,Qatar Grand Prix,TSU,3,HARD,18,23,40
2023,Qatar Grand Prix,TSU,4,HARD,16,41,56
2023,Qatar Grand Prix,VER,1,MEDIUM,17,1,17
2023,Qatar Grand Prix,VER,2,MEDIUM,17,18,34
2023,Qatar Grand Prix,VER,3,HARD,17,35,51
2023,Qatar Grand Prix,VER,4,MEDIUM,6,52,57
2023,Qatar Grand Prix,ZHO,1,MEDIUM,18,1,18
2023,Qatar Grand Prix,ZHO,2,HARD,17,19,35
2023,Qatar Grand Prix,ZHO,3,HARD,17,36,52
2023,Qatar Grand Prix,ZHO,4,SOFT,5,53,57
2023,Saudi Arabian Grand Prix,ALB,1,MEDIUM,17,1,17
2023,Saudi Arabian Grand Prix,ALB,2,HARD,10,18,27
2023,Saudi Arabian Grand Prix,ALO,1,MEDIUM,18,1,18
2023,Saudi Arabian Grand Prix,ALO,2,HARD,32,19,50
2023,Saudi Arabian Grand Prix,BOT,1,MEDIUM,9,1,9
2023,Saudi Arabian Grand Prix,BOT,2,HARD,8,10,17
2023,Saudi Arabian Grand Prix,BOT,3,MEDIUM,18,18,35
2023,Saudi Arabian Grand Prix,BOT,4,SOFT,14,36,49
2023,Saudi Arabian Grand Prix,DEV,1,MEDIUM,17,1,17
2023,Saudi Arabian Grand Prix,DEV,2,HARD,33,18,50
2023,Saudi Arabian Grand Prix,GAS,1,MEDIUM,14,1,14
2023,Saudi Arabian Grand Prix,GAS,2,HARD,36,15,50
2023,Saudi Arabian Grand Prix,HAM,1,HARD,18,1,18
2023,Saudi Arabian Grand Prix,HAM,2,MEDIUM,32,19,50
2023,Saudi Arabian Grand Prix,HUL,1,MEDIUM,11,1,11
2023,Saudi Arabian Grand Prix,HUL,2,HARD,39,12,50
2023,Saudi Arabian Grand Prix,LEC,1,SOFT,16,1,16
2023,Saudi Arabian Grand Prix,LEC,2,HARD,34,17,50
2023,Saudi Arabian Grand Prix,MAG,1,MEDIUM,8,1,8
2023,Saudi Arabian Grand Prix,MAG,2,HARD,42,9,50
2023,Saudi Arabian Grand Prix,NOR,1,SOFT,2,1,2
2023,Saudi Arabian Grand Prix,NOR,2,HARD,17,3,19
2023,Saudi Arabian Grand Prix,NOR,3,MEDIUM,31,20,50
2023,Saudi Arabian Grand Prix,OCO,1,MEDIUM,16,1,16
2023,Saudi Arabian Grand Prix,OCO,2,HARD,34,17,50
2023,Saudi Arabian Grand Prix,PER,1,MEDIUM,18,1,18
2023,Saudi Arabian Grand Prix,PER,2,HARD,32,19,50
2023,Saudi Arabian Grand Prix,PIA,1,MEDIUM,1,1,1
2023,Saudi Arabian Grand Prix,PIA,2,HARD,49,2,50
2023,Saudi Arabian Grand Prix,RUS,1,MEDIUM,18,1,18
2023,Saudi Arabian Grand Prix,RUS,2,HARD,32,19,50
2023,Saudi Arabian Grand Prix,SAI,1,MEDIUM,15,1,15
2023,Saudi Arabian Grand Prix,SAI,2,HARD,35,16,50
2023,Saudi Arabian Grand Prix,SAR,1,HARD,18,1,18
2023,Saudi Arabian Grand Prix,SAR,2,MEDIUM,32,19,50
2023,Saudi Arabian Grand Prix,STR,1,MEDIUM,13,1,13
2023,Saudi Arabian Grand Prix,STR,2,HARD,4,14,17
2023,Saudi Arabian Grand Prix,TSU,1,MEDIUM,17,1,17
2023,Saudi Arabian Grand Prix,TSU,2,HARD,33,18,50
2023,Saudi Arabian Grand Prix,VER,1,MEDIUM,18,1,18
2023,Saudi Arabian Grand Prix,VER,2,HARD,32,19,50
2023,Saudi Arabian Grand Prix,ZHO,1,MEDIUM,11,1,11
2023,Saudi Arabian Grand Prix,ZHO,2,HARD,7,12,18
2023,Saudi Arabian Grand Prix,ZHO,3,MEDIUM,32,19,50
2023,São Paulo Grand Prix,ALB,1,SOFT,1,1,1
2023,São Paulo Grand Prix,ALO,1,SOFT,1,1,1
2023,São Paulo Grand Prix,ALO,2,SOFT,1,2,2
2023,São Paulo Grand Prix,ALO,3,SOFT,23,3,25
2023,São Paulo Grand Prix,ALO,4,MEDIUM,22,26,47
2023,São Paulo Grand Prix,ALO,5,SOFT,24,48,71
2023,São Paulo Grand Prix,BOT,1,SOFT,1,1,1
2023,São Paulo Grand Prix,BOT,2,SOFT,1,2,2
2023,São Paulo Grand Prix,BOT,3,SOFT,16,3,18
